log_id,customer_id,usedate
L00000049013065,HI648498,2018-04-02
L00000049013066,HI652401,2018-04-02
L00000049013067,HI665074,2018-04-02
L00000049013068,HI693441,2018-04-02
L00000049013069,HI699568,2018-04-02
L00000049013070,HI713218,2018-04-02
L00000049013071,HI735866,2018-04-02
L00000049013072,HI739497,2018-04-02
L00000049013073,HI765956,2018-04-02
L00000049013074,HI777528,2018-04-02
L00000049013075,HI798295,2018-04-02
L00000049013076,HI830026,2018-04-02
L00000049013077,HI846961,2018-04-02
L00000049013078,HI888272,2018-04-02
L00000049013079,HI919320,2018-04-02
L00000049013080,HI923060,2018-04-02
L00000049013081,HI929904,2018-04-02
L00000049013082,HI949100,2018-04-02
L00000049013083,HI957106,2018-04-02
L00000049013084,HI994221,2018-04-02
L00000049013085,IK003477,2018-04-02
L00000049013086,IK004574,2018-04-02
L00000049013087,IK004670,2018-04-02
L00000049013088,IK006139,2018-04-02
L00000049013089,IK010592,2018-04-02
L00000049013090,IK023975,2018-04-02
L00000049013091,IK046372,2018-04-02
L00000049013092,IK088722,2018-04-02
L00000049013093,IK092130,2018-04-02
L00000049013094,IK098074,2018-04-02
L00000049013095,IK109332,2018-04-02
L00000049013096,IK125726,2018-04-02
L00000049013097,IK184226,2018-04-02
L00000049013098,IK187041,2018-04-02
L00000049013099,IK218930,2018-04-02
L00000049013100,IK236489,2018-04-02
L00000049013101,IK242206,2018-04-02
L00000049013102,IK251979,2018-04-02
L00000049013103,IK266002,2018-04-02
L00000049013104,IK297680,2018-04-02
L00000049013105,IK297810,2018-04-02
L00000049013106,IK351092,2018-04-02
L00000049013107,IK352765,2018-04-02
L00000049013108,IK357051,2018-04-02
L00000049013109,IK357689,2018-04-02
L00000049013110,IK376325,2018-04-02
L00000049013111,IK396673,2018-04-02
L00000049013112,IK398825,2018-04-02
L00000049013113,IK417386,2018-04-02
L00000049013114,IK446815,2018-04-02
L00000049013115,IK460685,2018-04-02
L00000049013116,IK540492,2018-04-02
L00000049013117,IK549613,2018-04-02
L00000049013118,IK555274,2018-04-02
L00000049013119,IK574479,2018-04-02
L00000049013120,IK581952,2018-04-02
L00000049013121,IK596141,2018-04-02
L00000049013122,IK616816,2018-04-02
L00000049013123,IK619953,2018-04-02
L00000049013124,IK623902,2018-04-02
L00000049013125,IK631448,2018-04-02
L00000049013126,IK644445,2018-04-02
L00000049013127,IK661529,2018-04-02
L00000049013128,IK662672,2018-04-02
L00000049013129,IK670283,2018-04-02
L00000049013130,IK720807,2018-04-02
L00000049013131,IK733351,2018-04-02
L00000049013132,IK755649,2018-04-02
L00000049013133,IK828809,2018-04-02
L00000049013134,IK855636,2018-04-02
L00000049013135,IK883066,2018-04-02
L00000049013136,IK887179,2018-04-02
L00000049013137,IK911585,2018-04-02
L00000049013138,IK923373,2018-04-02
L00000049013139,IK930070,2018-04-02
L00000049013140,IK961793,2018-04-02
L00000049013141,IK966075,2018-04-02
L00000049013142,IK972922,2018-04-02
L00000049013143,IK983460,2018-04-02
L00000049013144,IK999272,2018-04-02
L00000049013145,OA020755,2018-04-02
L00000049013146,OA025439,2018-04-02
L00000049013147,OA037898,2018-04-02
L00000049013148,OA057829,2018-04-02
L00000049013149,OA061841,2018-04-02
L00000049013150,OA085890,2018-04-02
L00000049013151,OA103911,2018-04-02
L00000049013152,OA104710,2018-04-02
L00000049013153,OA108854,2018-04-02
L00000049013154,OA132029,2018-04-02
L00000049013155,OA140991,2018-04-02
L00000049013156,OA144483,2018-04-02
L00000049013157,OA152457,2018-04-02
L00000049013158,OA175481,2018-04-02
L00000049013159,OA192308,2018-04-02
L00000049013160,OA214272,2018-04-02
L00000049013161,OA236156,2018-04-02
L00000049013162,OA240963,2018-04-02
L00000049013163,OA278526,2018-04-02
L00000049013164,OA285691,2018-04-02
L00000049013165,OA291049,2018-04-02
L00000049013166,OA309947,2018-04-02
L00000049013167,OA313854,2018-04-02
L00000049013168,OA327486,2018-04-02
L00000049013169,OA368057,2018-04-02
L00000049013170,OA372777,2018-04-02
L00000049013171,OA451747,2018-04-02
L00000049013172,OA462757,2018-04-02
L00000049013173,OA467560,2018-04-02
L00000049013174,OA476099,2018-04-02
L00000049013175,OA493465,2018-04-02
L00000049013176,OA515865,2018-04-02
L00000049013177,OA524517,2018-04-02
L00000049013178,OA558405,2018-04-02
L00000049013179,OA564685,2018-04-02
L00000049013180,OA587066,2018-04-02
L00000049013181,OA589436,2018-04-02
L00000049013182,OA604390,2018-04-02
L00000049013183,OA607825,2018-04-02
L00000049013184,OA641335,2018-04-02
L00000049013185,OA667284,2018-04-02
L00000049013186,OA747936,2018-04-02
L00000049013187,OA794542,2018-04-02
L00000049013188,OA795599,2018-04-02
L00000049013189,OA814667,2018-04-02
L00000049013190,OA822905,2018-04-02
L00000049013191,OA823412,2018-04-02
L00000049013192,OA846208,2018-04-02
L00000049013193,OA871608,2018-04-02
L00000049013194,OA904369,2018-04-02
L00000049013195,OA916298,2018-04-02
L00000049013196,OA923215,2018-04-02
L00000049013197,OA963366,2018-04-02
L00000049013198,OA999412,2018-04-02
L00000049013199,PL053548,2018-04-02
L00000049013200,PL080089,2018-04-02
L00000049013201,PL082485,2018-04-02
L00000049013202,PL113746,2018-04-02
L00000049013203,PL113781,2018-04-02
L00000049013204,PL130829,2018-04-02
L00000049013205,PL145308,2018-04-02
L00000049013206,PL152568,2018-04-02
L00000049013207,PL188904,2018-04-02
L00000049013208,PL201799,2018-04-02
L00000049013209,PL215097,2018-04-02
L00000049013210,PL257294,2018-04-02
L00000049013211,PL267719,2018-04-02
L00000049013212,PL303162,2018-04-02
L00000049013213,PL310669,2018-04-02
L00000049013214,PL316635,2018-04-02
L00000049013215,PL374717,2018-04-02
L00000049013216,PL394207,2018-04-02
L00000049013217,PL400479,2018-04-02
L00000049013218,PL407221,2018-04-02
L00000049013219,PL415606,2018-04-02
L00000049013220,PL417119,2018-04-02
L00000049013221,PL470792,2018-04-02
L00000049013222,PL479702,2018-04-02
L00000049013223,PL481814,2018-04-02
L00000049013224,PL487696,2018-04-02
L00000049013225,PL495290,2018-04-02
L00000049013226,PL512535,2018-04-02
L00000049013227,PL540895,2018-04-02
L00000049013228,PL556767,2018-04-02
L00000049013229,PL577070,2018-04-02
L00000049013230,PL597901,2018-04-02
L00000049013231,PL609859,2018-04-02
L00000049013232,PL614797,2018-04-02
L00000049013233,PL615581,2018-04-02
L00000049013234,PL617565,2018-04-02
L00000049013235,PL619936,2018-04-02
L00000049013236,PL624566,2018-04-02
L00000049013237,PL664277,2018-04-02
L00000049013238,PL666557,2018-04-02
L00000049013239,PL666665,2018-04-02
L00000049013240,PL701153,2018-04-02
L00000049013241,PL703435,2018-04-02
L00000049013242,PL710888,2018-04-02
L00000049013243,PL730756,2018-04-02
L00000049013244,PL731429,2018-04-02
L00000049013245,PL732008,2018-04-02
L00000049013246,PL741960,2018-04-02
L00000049013247,PL750322,2018-04-02
L00000049013248,PL758046,2018-04-02
L00000049013249,PL766227,2018-04-02
L00000049013250,PL779242,2018-04-02
L00000049013251,PL817645,2018-04-02
L00000049013252,PL819882,2018-04-02
L00000049013253,PL828083,2018-04-02
L00000049013254,PL862175,2018-04-02
L00000049013255,PL881347,2018-04-02
L00000049013256,PL907890,2018-04-02
L00000049013257,PL913199,2018-04-02
L00000049013258,PL918865,2018-04-02
L00000049013259,PL920046,2018-04-02
L00000049013260,PL920204,2018-04-02
L00000049013261,PL929101,2018-04-02
L00000049013262,PL946134,2018-04-02
L00000049013263,PL950758,2018-04-02
L00000049013264,PL971781,2018-04-02
L00000049013265,PL975652,2018-04-02
L00000049013266,PL982189,2018-04-02
L00000049013267,PL995085,2018-04-02
L00000049013268,TS020727,2018-04-02
L00000049013269,TS021036,2018-04-02
L00000049013270,TS037146,2018-04-02
L00000049013271,TS037478,2018-04-02
L00000049013272,TS038130,2018-04-02
L00000049013273,TS068618,2018-04-02
L00000049013274,TS070681,2018-04-02
L00000049013275,TS073726,2018-04-02
L00000049013276,TS124443,2018-04-02
L00000049013277,TS165036,2018-04-02
L00000049013278,TS221696,2018-04-02
L00000049013279,TS235548,2018-04-02
L00000049013280,TS269350,2018-04-02
L00000049013281,TS294275,2018-04-02
L00000049013282,TS311640,2018-04-02
L00000049013283,TS333942,2018-04-02
L00000049013284,TS349820,2018-04-02
L00000049013285,TS351797,2018-04-02
L00000049013286,TS382258,2018-04-02
L00000049013287,TS394144,2018-04-02
L00000049013288,TS396028,2018-04-02
L00000049013289,TS426363,2018-04-02
L00000049013290,TS428494,2018-04-02
L00000049013291,TS470645,2018-04-02
L00000049013292,TS488636,2018-04-02
L00000049013293,TS518383,2018-04-02
L00000049013294,TS519969,2018-04-02
L00000049013295,TS535917,2018-04-02
L00000049013296,TS597253,2018-04-02
L00000049013297,TS598952,2018-04-02
L00000049013298,TS600511,2018-04-02
L00000049013299,TS615394,2018-04-02
L00000049013300,TS621030,2018-04-02
L00000049013301,TS624020,2018-04-02
L00000049013302,TS624100,2018-04-02
L00000049013303,TS633741,2018-04-02
L00000049013304,TS642752,2018-04-02
L00000049013305,TS643036,2018-04-02
L00000049013306,TS651115,2018-04-02
L00000049013307,TS662949,2018-04-02
L00000049013308,TS665963,2018-04-02
L00000049013309,TS673226,2018-04-02
L00000049013310,TS712143,2018-04-02
L00000049013311,TS722134,2018-04-02
L00000049013312,TS749639,2018-04-02
L00000049013313,TS768279,2018-04-02
L00000049013314,TS783835,2018-04-02
L00000049013315,TS803730,2018-04-02
L00000049013316,TS810881,2018-04-02
L00000049013317,TS830686,2018-04-02
L00000049013318,TS837282,2018-04-02
L00000049013319,TS842808,2018-04-02
L00000049013320,TS882329,2018-04-02
L00000049013321,TS883038,2018-04-02
L00000049013322,TS886985,2018-04-02
L00000049013323,TS887795,2018-04-02
L00000049013324,TS931749,2018-04-02
L00000049013325,TS959147,2018-04-02
L00000049013326,TS966353,2018-04-02
L00000049013327,TS969622,2018-04-02
L00000049013328,TS974079,2018-04-02
L00000049013329,AS024181,2018-04-03
L00000049013330,AS038564,2018-04-03
L00000049013331,AS055659,2018-04-03
L00000049013332,AS065870,2018-04-03
L00000049013333,AS071660,2018-04-03
L00000049013334,AS073285,2018-04-03
L00000049013335,AS092144,2018-04-03
L00000049013336,AS099984,2018-04-03
L00000049013337,AS108507,2018-04-03
L00000049013338,AS123220,2018-04-03
L00000049013339,AS171842,2018-04-03
L00000049013340,AS196653,2018-04-03
L00000049013341,AS210846,2018-04-03
L00000049013342,AS212221,2018-04-03
L00000049013343,AS222240,2018-04-03
L00000049013344,AS240586,2018-04-03
L00000049013345,AS263080,2018-04-03
L00000049013346,AS272193,2018-04-03
L00000049013347,AS275166,2018-04-03
L00000049013348,AS297966,2018-04-03
L00000049013349,AS319907,2018-04-03
L00000049013350,AS335390,2018-04-03
L00000049013351,AS385315,2018-04-03
L00000049013352,AS417696,2018-04-03
L00000049013353,AS462973,2018-04-03
L00000049013354,AS467683,2018-04-03
L00000049013355,AS491747,2018-04-03
L00000049013356,AS494168,2018-04-03
L00000049013357,AS531034,2018-04-03
L00000049013358,AS547635,2018-04-03
L00000049013359,AS550302,2018-04-03
L00000049013360,AS552198,2018-04-03
L00000049013361,AS581751,2018-04-03
L00000049013362,AS587750,2018-04-03
L00000049013363,AS588186,2018-04-03
L00000049013364,AS618299,2018-04-03
L00000049013365,AS625883,2018-04-03
L00000049013366,AS632327,2018-04-03
L00000049013367,AS636570,2018-04-03
L00000049013368,AS662285,2018-04-03
L00000049013369,AS662863,2018-04-03
L00000049013370,AS670699,2018-04-03
L00000049013371,AS700935,2018-04-03
L00000049013372,AS734592,2018-04-03
L00000049013373,AS734767,2018-04-03
L00000049013374,AS758226,2018-04-03
L00000049013375,AS772036,2018-04-03
L00000049013376,AS777651,2018-04-03
L00000049013377,AS779956,2018-04-03
L00000049013378,AS781999,2018-04-03
L00000049013379,AS823436,2018-04-03
L00000049013380,AS867281,2018-04-03
L00000049013381,AS868530,2018-04-03
L00000049013382,AS890023,2018-04-03
L00000049013383,AS902294,2018-04-03
L00000049013384,AS914290,2018-04-03
L00000049013385,AS992593,2018-04-03
L00000049013386,AS997107,2018-04-03
L00000049013387,AS998566,2018-04-03
L00000049013388,GD029159,2018-04-03
L00000049013389,GD032887,2018-04-03
L00000049013390,GD038969,2018-04-03
L00000049013391,GD040768,2018-04-03
L00000049013392,GD065188,2018-04-03
L00000049013393,GD081993,2018-04-03
L00000049013394,GD082396,2018-04-03
L00000049013395,GD099906,2018-04-03
L00000049013396,GD106268,2018-04-03
L00000049013397,GD112262,2018-04-03
L00000049013398,GD126553,2018-04-03
L00000049013399,GD171613,2018-04-03
L00000049013400,GD172092,2018-04-03
L00000049013401,GD181791,2018-04-03
L00000049013402,GD206745,2018-04-03
L00000049013403,GD227601,2018-04-03
L00000049013404,GD295789,2018-04-03
L00000049013405,GD306378,2018-04-03
L00000049013406,GD311895,2018-04-03
L00000049013407,GD343618,2018-04-03
L00000049013408,GD362521,2018-04-03
L00000049013409,GD366297,2018-04-03
L00000049013410,GD370248,2018-04-03
L00000049013411,GD376049,2018-04-03
L00000049013412,GD381952,2018-04-03
L00000049013413,GD398206,2018-04-03
L00000049013414,GD406715,2018-04-03
L00000049013415,GD418230,2018-04-03
L00000049013416,GD459648,2018-04-03
L00000049013417,GD479253,2018-04-03
L00000049013418,GD484864,2018-04-03
L00000049013419,GD489148,2018-04-03
L00000049013420,GD516585,2018-04-03
L00000049013421,GD531348,2018-04-03
L00000049013422,GD555235,2018-04-03
L00000049013423,GD574013,2018-04-03
L00000049013424,GD585679,2018-04-03
L00000049013425,GD614242,2018-04-03
L00000049013426,GD619319,2018-04-03
L00000049013427,GD620721,2018-04-03
L00000049013428,GD623309,2018-04-03
L00000049013429,GD665518,2018-04-03
L00000049013430,GD700587,2018-04-03
L00000049013431,GD703449,2018-04-03
L00000049013432,GD719151,2018-04-03
L00000049013433,GD721751,2018-04-03
L00000049013434,GD733240,2018-04-03
L00000049013435,GD749335,2018-04-03
L00000049013436,GD809947,2018-04-03
L00000049013437,GD812702,2018-04-03
L00000049013438,GD812922,2018-04-03
L00000049013439,GD852474,2018-04-03
L00000049013440,GD868574,2018-04-03
L00000049013441,GD869479,2018-04-03
L00000049013442,GD876521,2018-04-03
L00000049013443,GD914874,2018-04-03
L00000049013444,GD933293,2018-04-03
L00000049013445,GD960674,2018-04-03
L00000049013446,GD962470,2018-04-03
L00000049013447,GD964685,2018-04-03
L00000049013448,HD006808,2018-04-03
L00000049013449,HD030810,2018-04-03
L00000049013450,HD035838,2018-04-03
L00000049013451,HD044222,2018-04-03
L00000049013452,HD089565,2018-04-03
L00000049013453,HD101792,2018-04-03
L00000049013454,HD109539,2018-04-03
L00000049013455,HD112851,2018-04-03
L00000049013456,HD117235,2018-04-03
L00000049013457,HD121067,2018-04-03
L00000049013458,HD147072,2018-04-03
L00000049013459,HD171678,2018-04-03
L00000049013460,HD177050,2018-04-03
L00000049013461,HD218970,2018-04-03
L00000049013462,HD263348,2018-04-03
L00000049013463,HD289026,2018-04-03
L00000049013464,HD292217,2018-04-03
L00000049013465,HD307544,2018-04-03
L00000049013466,HD313841,2018-04-03
L00000049013467,HD314081,2018-04-03
L00000049013468,HD321813,2018-04-03
L00000049013469,HD327348,2018-04-03
L00000049013470,HD327582,2018-04-03
L00000049013471,HD348931,2018-04-03
L00000049013472,HD364928,2018-04-03
L00000049013473,HD376302,2018-04-03
L00000049013474,HD394739,2018-04-03
L00000049013475,HD424190,2018-04-03
L00000049013476,HD434034,2018-04-03
L00000049013477,HD454734,2018-04-03
L00000049013478,HD460027,2018-04-03
L00000049013479,HD475088,2018-04-03
L00000049013480,HD509520,2018-04-03
L00000049013481,HD530464,2018-04-03
L00000049013482,HD557689,2018-04-03
L00000049013483,HD573624,2018-04-03
L00000049013484,HD611284,2018-04-03
L00000049013485,HD620437,2018-04-03
L00000049013486,HD625027,2018-04-03
L00000049013487,HD634356,2018-04-03
L00000049013488,HD660433,2018-04-03
L00000049013489,HD666936,2018-04-03
L00000049013490,HD691675,2018-04-03
L00000049013491,HD693609,2018-04-03
L00000049013492,HD699115,2018-04-03
L00000049013493,HD707231,2018-04-03
L00000049013494,HD722558,2018-04-03
L00000049013495,HD733934,2018-04-03
L00000049013496,HD742096,2018-04-03
L00000049013497,HD745359,2018-04-03
L00000049013498,HD762188,2018-04-03
L00000049013499,HD782984,2018-04-03
L00000049013500,HD793729,2018-04-03
L00000049013501,HD801821,2018-04-03
L00000049013502,HD809345,2018-04-03
L00000049013503,HD834387,2018-04-03
L00000049013504,HD845119,2018-04-03
L00000049013505,HD845983,2018-04-03
L00000049013506,HD853800,2018-04-03
L00000049013507,HD862903,2018-04-03
L00000049013508,HD867526,2018-04-03
L00000049013509,HD921002,2018-04-03
L00000049013510,HD952062,2018-04-03
L00000049013511,HD957429,2018-04-03
L00000049013512,HD959899,2018-04-03
L00000049013513,HD984626,2018-04-03
L00000049013514,HD984838,2018-04-03
L00000049013515,HI035448,2018-04-03
L00000049013516,HI048967,2018-04-03
L00000049013517,HI050493,2018-04-03
L00000049013518,HI104906,2018-04-03
L00000049013519,HI121657,2018-04-03
L00000049013520,HI128344,2018-04-03
L00000049013521,HI153809,2018-04-03
L00000049013522,HI161247,2018-04-03
L00000049013523,HI174281,2018-04-03
L00000049013524,HI196175,2018-04-03
L00000049013525,HI215420,2018-04-03
L00000049013526,HI229277,2018-04-03
L00000049013527,HI237883,2018-04-03
L00000049013528,HI311281,2018-04-03
L00000049013529,HI324110,2018-04-03
L00000049013530,HI337854,2018-04-03
L00000049013531,HI338427,2018-04-03
L00000049013532,HI363056,2018-04-03
L00000049013533,HI383326,2018-04-03
L00000049013534,HI403631,2018-04-03
L00000049013535,HI459439,2018-04-03
L00000049013536,HI515080,2018-04-03
L00000049013537,HI527630,2018-04-03
L00000049013538,HI563460,2018-04-03
L00000049013539,HI574446,2018-04-03
L00000049013540,HI602995,2018-04-03
L00000049013541,HI604733,2018-04-03
L00000049013542,HI606562,2018-04-03
L00000049013543,HI607042,2018-04-03
L00000049013544,HI630678,2018-04-03
L00000049013545,HI631124,2018-04-03
L00000049013546,HI635804,2018-04-03
L00000049013547,HI636994,2018-04-03
L00000049013548,HI653573,2018-04-03
L00000049013549,HI698264,2018-04-03
L00000049013550,HI728364,2018-04-03
L00000049013551,HI735675,2018-04-03
L00000049013552,HI740503,2018-04-03
L00000049013553,HI752359,2018-04-03
L00000049013554,HI811171,2018-04-03
L00000049013555,HI812978,2018-04-03
L00000049013556,HI818090,2018-04-03
L00000049013557,HI844112,2018-04-03
L00000049013558,HI871259,2018-04-03
L00000049013559,HI878806,2018-04-03
L00000049013560,HI886725,2018-04-03
L00000049013561,HI889198,2018-04-03
L00000049013562,HI965956,2018-04-03
L00000049013563,HI969539,2018-04-03
L00000049013564,HI987024,2018-04-03
L00000049013565,HI994796,2018-04-03
L00000049013566,IK003701,2018-04-03
L00000049013567,IK018825,2018-04-03
L00000049013568,IK051201,2018-04-03
L00000049013569,IK058141,2018-04-03
L00000049013570,IK061665,2018-04-03
L00000049013571,IK067038,2018-04-03
L00000049013572,IK098074,2018-04-03
L00000049013573,IK130766,2018-04-03
L00000049013574,IK219142,2018-04-03
L00000049013575,IK241354,2018-04-03
L00000049013576,IK242206,2018-04-03
L00000049013577,IK271057,2018-04-03
L00000049013578,IK271631,2018-04-03
L00000049013579,IK287071,2018-04-03
